4371,2,Baby Boy (2001),"baby, baby, boy, boy",0.5,0.5,0,0,0.5,0,0.5,0,0,0
4375,4,"Adventures of Felix, The (a.k.a. Funny Felix) (Drôle de Félix) (2000)","adventure, adventurer, adventurous",0.666666667,0,0,0.333333333,0,0,0,0,0,0
4378,3.576923077,Sexy Beast (2000),"beast, beast, beast, beast, beast, beast, beast, beast, beast, beast, beast, beast, beast, beastly, beastly, beastly, beastly, beastly, beastly, beastly, beastly, beastly, beastly, beastly, beastly, beastly, sexy, sexy, sexy, sexy, sexy, sexy, sexy, sexy, sexy, sexy, sexy, sexy, sexy",0,0.666666667,0.333333333,0,0.333333333,0.666666667,0,0,0,0
4380,3.833333333,"Princess and the Warrior, The (Krieger und die Kaiserin, Der) (2000)","die, die, die, dying, dying, dying, princess, princess, princess, warrior, warrior, warrior",0.5,0.5,0.5,0,0.25,0.75,0,0.5,0,0
4381,3,"Closet, The (Placard, Le) (2001)","closet, closet, placard, placard",0,0,0,0,0,0,0,0,0.5,0
4383,2.833333333,"Crimson Rivers, The (Rivières pourpres, Les) (2000)","crimson, crimson, crimson, river, river, river",0,0,0,0,0,0,0,0,0,0
4386,1.333333333,Cats & Dogs (2001),"cat, cat, cat, cat, cat, cat, dog, dog, dog, dog, dog, dog, dogged, dogged, dogged, dogged, dogged, dogged",0.333333333,0,0,0,0,0,0,0,0,0
4387,2.666666667,Kiss of the Dragon (2001),"dragon, dragon, dragon, dragon, dragon, dragon, kiss, kiss, kiss, kiss, kiss, kiss",0.5,0,0,0.5,0,0.5,0.5,0,0.5,0
4388,2.289473684,Scary Movie 2 (2001),"movie, movie, movie, movie, movie, movie, movie, movie, movie, movie, movie, movie, movie, movie, movie, movie, movie, movie, movie",0,0,0,0,0,0,0,0,0,0
4389,3.5,Lost and Delirious (2001),"delirious, delirious, lost, lost",0,1,0,0,0,0,0,1,0,0
4390,3,Rape Me (Baise-moi) (2000),rape,0,1,1,0,1,1,0,1,0,0
4391,4,"Vertical Ray of the Sun, The (Mua he chieu thang dung) (2000)","dung, ray, sun, vertical, vertically",0.2,0,0,0.2,0.2,0,0.2,0,0.2,0.2
4394,2.333333333,Beach Blanket Bingo (1965),"beach, beach, beach, blanket, blanket, blanket",0,0,0,0,0,0,0.5,0,0,0.5
4396,3.5,"Cannonball Run, The (1981)","running, running, running, running",0,0,0,0,0,0,0,0,0,0
4397,3,Cannonball Run II (1984),running,0,0,0,0,0,0,0,0,0,0
4399,1,"Diary of a Chambermaid (Journal d'une femme de chambre, Le) (1964)","diary, journal, journalism",0.333333333,0,0,0,0,0,0.333333333,0,0,0.666666667
4401,4,Donovan's Reef (1963),"reef, reefs",0,0,0,0,0,0,0,0,0,0
4402,2,Dr. Goldfoot and the Bikini Machine (1965),machine,0,0,0,0,0,0,0,0,0,1
4403,3,"Fall of the House of Usher, The (House of Usher) (1960)","fall, fall, falling, falling, house, house, housing, housing, usher, usher",0.2,0.4,0,0,0,0,0,0.4,0,0.2
4405,4.5,"Last Laugh, The (Letzte Mann, Der) (1924)","lasting, laugh, laughing",0.666666667,0,0,0,0,0,0.666666667,0,0.333333333,0
4406,3.863636364,"Man Who Shot Liberty Valance, The (1962)","liberty, liberty, liberty, liberty, liberty, liberty, liberty, liberty, liberty, liberty, liberty, man, man, man, man, man, man, man, man, man, man, man, manly, manly, manly, manly, manly, manly, manly, manly, manly, manly, manly, shot, shot, shot, shot, shot, shot, shot, shot, shot, shot, shot, valance, valance, valance, valance, valance, valance, valance, valance, valance, valance, valance",0.4,0.2,0.2,0.2,0,0.2,0.2,0.2,0.4,0.2
4409,2.4,Shadows and Fog (1991),"fog, fog, fog, fog, fog, shadow, shadow, shadow, shadow, shadow",0,0,0,0,0,0,0,0,0,0
4410,4,Something Wild (1986),"wild, wild, wild",0,1,0,0,0,0,0,0,1,0
4411,3,Sons of Katie Elder (1965),"elder, elderly, elders, son",0.5,0,0,0,0,0,0,0,0,0.5
4414,3.5,X: The Man with the X-Ray Eyes (1963),"eye, man, manly, ray",0.25,0,0,0,0,0,0,0,0,0
4415,3.5,Cheech & Chong's Nice Dreams (1981),"dream, dreaming",0,0,0,0,0,0,0,0,0,0
4417,2.5,"House by the Cemetery, The (Quella villa accanto al cimitero) (1981)","cemetery, house, housing, villa",0,0.25,0,0,0,0.25,0,0.25,0,0
4420,3.125,"Barefoot Contessa, The (1954)","barefoot, barefoot, barefoot, barefoot",0,0,0,0,0,0,0,0,0,0
4422,4.5,Cries and Whispers (Viskningar och rop) (1972),"cry, cry, cry, cry, cry, crying, crying, crying, crying, crying, whisper, whisper, whisper, whisper, whisper, whispered, whispered, whispered, whispered, whispered",0,0.5,0,0,0,0,0,0.5,0,0
4424,3.428571429,"Garden of the Finzi-Continis, The (Giardino dei Finzi-Contini, Il) (1970)","garden, garden, garden, garden, garden, garden, garden, gardener, gardener, gardener, gardener, gardener, gardener, gardener, gardening, gardening, gardening, gardening, gardening, gardening, gardening",0.333333333,0,0,0,0,0,0.333333333,0,0,0
4426,4,Kiss Me Deadly (1955),"deadly, kiss",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0
4427,4.277777778,"Lion in Winter, The (1968)","lion, lion, lion, lion, lion, lion, lion, lion, lion, winter, winter, winter, winter, winter, winter, winter, winter, winter",0.5,0,0,0,0,0.5,0,0,0,0
4432,3.785714286,Sweet Smell of Success (1957),"smell, smell, smell, smell, smell, smell, smell, smelling, smelling, smelling, smelling, smelling, smelling, smelling, success, success, success, success, success, success, success, successful, successful, successful, successful, successful, successful, successful, succession, succession, succession, succession, succession, succession, succession, successive, successive, successive, successive, successive, successive, successive, sweet, sweet, sweet, sweet, sweet, sweet, sweet, sweetness, sweetness, sweetness, sweetness, sweetness, sweetness, sweetness, sweets, sweets, sweets, sweets, sweets, sweets, sweets",0.555555556,0.222222222,0.111111111,0.444444444,0.222222222,0,0.444444444,0,0.111111111,0.222222222
4433,2.25,Written on the Wind (1956),"wind, wind, winding, winding, written, written",0,0,0,0,0,0,0,0,0,0
4438,4,"Fist of Fury (Chinese Connection, The) (Jing wu men) (1972)","connect, connect, connect, connected, connected, connected, connection, connection, connection, connective, connective, connective, fist, fist, fist, fury, fury, fury",0,0.166666667,0.166666667,0,0,0.166666667,0,0.166666667,0,0.166666667
4440,3.666666667,"Big Boss, The (Fists of Fury) (Tang shan da xiong) (1971)","big, big, big, boss, boss, boss, fist, fist, fist, fury, fury, fury, tang, tang, tang",0,0.2,0.2,0,0,0.2,0,0.2,0,0
4441,2.333333333,Game of Death (1978),"death, death, death, game, game, game, gaming, gaming, gaming",0,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0,0.333333333,0.333333333,0
4442,5,"Last Dragon, The (1985)","dragon, lasting",0,0,0,0,0,0.5,0,0,0,0
4444,4,"Way of the Dragon, The (a.k.a. Return of the Dragon) (Meng long guo jiang) (1972)","dragon, dragon, dragon, long, long, long, longing, longing, longing, return, return, return, ways, ways, ways",0,0,0,0.4,0,0.2,0,0.2,0,0
4445,1.75,T-Rex: Back to the Cretaceous (1998),"back, back",0,0,0,0,0,0,0,0,0,0
4446,3.026315789,Final Fantasy: The Spirits Within (2001),"fantasy, fantasy, fantasy, fantasy, fantasy, fantasy, fantasy, fantasy, fantasy, fantasy, fantasy, fantasy, fantasy, fantasy, fantasy, fantasy, fantasy, fantasy, fantasy, final, final, final, final, final, final, final, final, final, final, final, final, final, final, final, final, final, final, final, finale, finale, finale, finale, finale, finale, finale, finale, finale, finale, finale, finale, finale, finale, finale, finale, finale, finale, finale, finality, finality, finality, finality, finality, finality, finality, finality, finality, finality, finality, finality, finality, finality, finality, finality, finality, finality, finality, finally, finally, finally, finally, finally, finally, finally, finally, finally, finally, finally, finally, finally, finally, finally, finally, finally, finally, finally, spirit, spirit, spirit, spirit, spirit, spirit, spirit, spirit, spirit, spirit, spirit, spirit, spirit, spirit, spirit, spirit, spirit, spirit, spirit, spirits, spirits, spirits, spirits, spirits, spirits, spirits, spirits, spirits, spirits, spirits, spirits, spirits, spirits, spirits, spirits, spirits, spirits, spirits",0.428571429,0,0,0.285714286,0.142857143,0,0.285714286,0,0.285714286,0.142857143
4447,2.989361702,Legally Blonde (2001),"blond, blond, blond, blond, blond, blond, blond, blond, blond, blond, blond, blond, blond, blond, blond, blond, blond, blond, blond, blond, blond, blond, blond, blond, blond, blond, blond, blond, blond, blond, blond, blond, blond, blond, blond, blond, blond, blond, blond, blond, blond, blond, blond, blond, blond, blond, blond, legal, legal, legal, legal, legal, legal, legal, legal, legal, legal, legal, legal, legal, legal, legal, legal, legal, legal, legal, legal, legal, legal, legal, legal, legal, legal, legal, legal, legal, legal, legal, legal, legal, legal, legal, legal, legal, legal, legal, legal, legal, legal, legal, legal, legal, legal, legal, legality, legality, legality, legality, legality, legality, legality, legality, legality, legality, legality, legality, legality, legality, legality, legality, legality, legality, legality, legality, legality, legality, legality, legality, legality, legality, legality, legality, legality, legality, legality, legality, legality, legality, legality, legality, legality, legality, legality, legality, legality, legality, legality, legality, legality, legality, legality, legalize, legalize, legalize, legalize, legalize, legalize, legalize, legalize, legalize, legalize, legalize, legalize, legalize, legalize, legalize, legalize, legalize, legalize, legalize, legalize, legalize, legalize, legalize, legalize, legalize, legalize, legalize, legalize, legalize, legalize, legalize, legalize, legalize, legalize, legalize, legalize, legalize, legalize, legalize, legalize, legalize, legalize, legalize, legalize, legalize, legalize, legalize, legalized, legalized, legalized, legalized, legalized, legalized, legalized, legalized, legalized, legalized, legalized, legalized, legalized, legalized, legalized, legalized, legalized, legalized, legalized, legalized, legalized, legalized, legalized, legalized, legalized, legalized, legalized, legalized, legalized, legalized, legalized, legalized, legalized, legalized, legalized, legalized, legalized, legalized, legalized, legalized, legalized, legalized, legalized, legalized, legalized, legalized, legalized, legally, legally, legally, legally, legally, legally, legally, legally, legally, legally, legally, legally, legally, legally, legally, legally, legally, legally, legally, legally, legally, legally, legally, legally, legally, legally, legally, legally, legally, legally, legally, legally, legally, legally, legally, legally, legally, legally, legally, legally, legally, legally, legally, legally, legally, legally, legally",0.333333333,0,0.166666667,0,0,0.166666667,0.166666667,0,0,0.333333333
4448,3.25,"Score, The (2001)","score, score, score, score, score, score, score, score, score, score, score, score, score, score, score, score, score, score, scores, scores, scores, scores, scores, scores, scores, scores, scores, scores, scores, scores, scores, scores, scores, scores, scores, scores",0.5,0,0,0.5,0,0,0.5,0,0.5,0
4450,4,Bully (2001),"bully, bully, bully, bully, bully, bully, bully",0,1,1,0,0,1,0,0,0,0
4451,2.5,Jump Tomorrow (2001),"jump, tomorrow",0.5,0,0,0.5,0,0,0.5,0,0,0
4459,5,Alaska: Spirit of the Wild (1997),"spirit, spirits, wild",0.666666667,0.333333333,0,0.333333333,0,0,0.333333333,0,0.666666667,0
4464,3.6,"Accidental Tourist, The (1988)","accidental, accidental, accidental, accidental, accidental, accidentally, accidentally, accidentally, accidentally, accidentally, tourist, tourist, tourist, tourist, tourist",0,0.333333333,0,0,0,0.333333333,0,0,0.666666667,0
4465,3.785714286,"Accused, The (1988)","accusation, accusation, accusation, accusation, accusation, accusation, accusation, accusative, accusative, accusative, accusative, accusative, accusative, accusative, accused, accused, accused, accused, accused, accused, accused, accuser, accuser, accuser, accuser, accuser, accuser, accuser, accusing, accusing, accusing, accusing, accusing, accusing, accusing",0,1,0.8,0,0.2,0.6,0,0,0,0
4466,5,Above the Law (1988),"law, lawful",0.5,0,0,0,0,0,0,0,0,1
4467,3.615384615,"Adventures of Baron Munchausen, The (1988)","adventure, adventure, adventure, adventure, adventure, adventure, adventure, adventure, adventure, adventure, adventure, adventure, adventure, adventurer, adventurer, adventurer, adventurer, adventurer, adventurer, adventurer, adventurer, adventurer, adventurer, adventurer, adventurer, adventurer, adventurous, adventurous, adventurous, adventurous, adventurous, adventurous, adventurous, adventurous, adventurous, adventurous, adventurous, adventurous, adventurous, baron, baron, baron, baron, baron, baron, baron, baron, baron, baron, baron, baron, baron",0.5,0,0,0.25,0,0,0,0,0,0
4469,4,Appointment with Death (1988),"appoint, appointment, appointments, death",0,0.25,0.25,0.25,0.25,0.25,0,0.25,0.25,0
4471,0.5,Arthur 2: On the Rocks (1988),"rock, rocks",0.5,0,0,0,0,0,0,0,0,0
4473,4,Bat*21 (1988),bat,0,0,0,0,0,0,0,0,0,0
4474,2.666666667,Beaches (1988),"beach, beach, beach, beach, beach, beach",0,0,0,0,0,0,1,0,0,0
4475,4,"Beast of War, The (Beast, The) (1988)","beast, beastly, war",0,1,0.333333333,0,0.333333333,1,0,0,0,0
4477,1,Big Top Pee-Wee (1988),"big, top, wee",0.333333333,0,0,0.333333333,0,0,0,0,0,0.333333333
4478,3.583333333,Biloxi Blues (1988),"blue, blue, blue, blue, blue, blue, blues, blues, blues, blues, blues, blues",0,0.5,0,0,0,0.5,0,1,0,0
4479,4,Bird (1988),bird,0,0,0,0,0,0,0,0,0,0
4480,3,"Blob, The (1988)","blob, blob, blob, blob",0,1,0,0,1,1,0,0,0,0
4482,2.5,"Bright Lights, Big City (1988)","big, big, big, big, brightness, brightness, brightness, brightness, city, city, city, city, light, light, light, light, lightness, lightness, lightness, lightness",0.2,0,0,0,0,0,0,0,0,0
4486,2.5,Clean and Sober (1988),"clean, clean, clean, cleaning, cleaning, cleaning, cleanly, cleanly, cleanly",1,0,0,0,0,0,0.333333333,0,0,0.333333333
4487,2,Cocktail (1988),"cocktail, cocktail, cocktail, cocktail, cocktail, cocktail",0,0,0,0,0,0,0,0,0,0
4488,2.875,Colors (1988),"color, color, color, color, coloration, coloration, coloration, coloration, colored, colored, colored, colored, coloring, coloring, coloring, coloring, colors, colors, colors, colors",0,0,0,0,0,0,0,0,0,0
4489,3.625,Coming to America (1988),"coming, coming, coming, coming, coming, coming, coming, coming, coming, coming, coming, coming, coming, coming, coming, coming, coming, coming, coming, coming, coming, coming, coming, coming",0,0,0,1,0,0,0,0,0,0
4490,3,"Couch Trip, The (1988)","couch, couch, trip, trip, tripping, tripping",0,0.333333333,0.333333333,0,0,0,0,0.666666667,0.333333333,0
4491,2,Criminal Law (1988),"criminal, criminality, law, lawful",0.25,0.5,0.5,0,0.5,0.5,0,0,0,0.5
4492,2.625,Critters (1986),"critter, critter, critter, critter",0,0,0,0,1,0,0,0,0,0
4493,4,Critters 2: The Main Course (1988),"courses, coursing, critter, main",0.25,0.25,0,0,0.25,0,0,0,0,0
4495,2.875,Crossing Delancey (1988),"cross, cross, cross, cross, crossed, crossed, crossed, crossed, crossing, crossing, crossing, crossing",0,0.333333333,0.333333333,0,0,0.333333333,0,0.333333333,0,0
4498,4,"Dead Pool, The (1988)","deadly, pool",0.5,0.5,0.5,0,0.5,0.5,0,0.5,0,0
4499,3.476190476,Dirty Rotten Scoundrels (1988),"dirty, dirty, dirty, dirty, dirty, dirty, dirty, dirty, dirty, dirty, dirty, dirty, dirty, dirty, dirty, dirty, dirty, dirty, dirty, dirty, dirty, scoundrel, scoundrel, scoundrel, scoundrel, scoundrel, scoundrel, scoundrel, scoundrel, scoundrel, scoundrel, scoundrel, scoundrel, scoundrel, scoundrel, scoundrel, scoundrel, scoundrel, scoundrel, scoundrel, scoundrel, scoundrel",0,1,0.5,0,1,0.5,0,0,0,0.5
4500,4.5,Drowning by Numbers (1988),"drown, number, numbering, numbers",0.25,0.25,0,0,0,0.25,0,0.25,0,0
4501,3,"Elvira, Mistress of the Dark (1988)","dark, dark, dark, darkly, darkly, darkly, darkness, darkness, darkness, mistress, mistress, mistress",0,0.5,0.5,0,0.25,0.25,0,0.5,0,0
4502,1.166666667,Ernest Saves Christmas (1988),"save, save, save, saving, saving, saving, savings, savings, savings",0.666666667,0,0,0,0,0,0.333333333,0,0,0.333333333
4506,3.375,Frantic (1988),"frantic, frantic, frantic, frantic",0,1,0,1,1,1,0,0,1,0
4508,3.3,Gorillas in the Mist (1988),"gorilla, gorilla, gorilla, gorilla, gorilla, mist, mist, mist, mist, mist",0,0.5,0,0,0,0,0,0,0,0
4509,3.25,"Great Outdoors, The (1988)","greatly, greatly, greatness, greatness, outdoor, outdoor",0.333333333,0,0,0,0,0,0.333333333,0,0.333333333,0.333333333
4511,2.5,High Spirits (1988),"high, spirit, spirits",0.666666667,0,0,0.333333333,0,0,0.333333333,0,0.333333333,0
4515,3.25,Imagine: John Lennon (1988),"imagination, imagination, imaginative, imaginative, imagine, imagine, imagined, imagined, imagining, imagining, john, john",0.166666667,0.166666667,0,0,0.166666667,0,0,0,0,0
4516,3.5,Johnny Be Good (1988),"good, good, goodly, goodly, goodness, goodness, goods, goods",1,0,0,0.5,0,0,0.5,0,0.5,0.5
4518,4.75,The Lair of the White Worm (1988),"lair, lair, white, white, whiteness, whiteness, worm, worm",0.5,0.5,0,0.5,0,0,0.5,0,0.25,0.25
4519,3.4,"Land Before Time, The (1988)","land, land, land, land, land, landed, landed, landed, landed, landed, landing, landing, landing, landing, landing, lands, lands, lands, lands, lands, time, time, time, time, time, timely, timely, timely, timely, timely",0.5,0,0,0.166666667,0,0,0,0,0,0
4520,2.666666667,License to Drive (1988),"license, license, license",0,0,0,0,0,0,0,0,0,0
4522,5,Masquerade (1988),masquerade,0,0,0,0,0,0,0,0,0,0
4523,3.5,Milagro Beanfield War (1988),"war, war",0,1,0,0,0,1,0,0,0,0
4524,4,Moon Over Parador (1988),moon,0,0,0,0,0,0,0,0,0,0
4526,2.5,My Stepmother Is an Alien (1988),"alien, alien, alien, alien, alien, alienate, alienate, alienate, alienate, alienate, alienated, alienated, alienated, alienated, alienated, alienation, alienation, alienation, alienation, alienation",0,1,0.5,0,0.75,0.5,0,0.5,0,0
4527,3,"Night in the Life of Jimmy Reardon, A (1988)","jimmy, life, night",0,0,0,0,0,0,0,0,0,0
4528,2,Off Limits (1988),"limit, limitation, limited",0,0.333333333,0.333333333,0,0,0,0,0.333333333,0,0
4529,2.5,Bagdad Cafe (Out of Rosenheim) (1987),"cafe, cafe",1,0,0,0,0,0,0,0,0,0
4531,1.25,Red Heat (1988),"heat, heat, heated, heated, heating, heating, red, red, redness, redness",0,0,0,0,0,0,0,0,0,0
4532,1.5,Return of the Living Dead Part II (1988),"deadly, deadly, living, living, part, part, parting, parting, partly, partly, parts, parts, return, return",0,0.142857143,0.142857143,0,0.142857143,0.142857143,0,0.285714286,0,0
4533,3.8,"Return of the Living Dead, The (1985)","deadly, deadly, deadly, deadly, deadly, living, living, living, living, living, return, return, return, return, return",0,0.333333333,0.333333333,0,0.333333333,0.333333333,0,0.333333333,0,0
4534,3.75,Return to Snowy River (a.k.a. The Man From Snowy River II) (1988),"man, man, manly, manly, return, return, river, river, snowy, snowy",0.2,0,0,0,0,0,0,0,0,0
4535,3.8,"Man from Snowy River, The (1982)","man, man, man, man, man, manly, manly, manly, manly, manly, river, river, river, river, river, snowy, snowy, snowy, snowy, snowy",0.25,0,0,0,0,0,0,0,0,0
4537,4.25,Running on Empty (1988),"emptiness, emptiness, emptiness, emptiness, empty, empty, empty, empty, running, running, running, running",0,0,0,0,0,0,0,0.333333333,0,0
4538,1,Salome's Last Dance (1988),"dance, lasting",0.5,0,0,0,0,0,0.5,0,0,0.5
4541,3,"Serpent and the Rainbow, The (1988)",serpent,0,1,0,0,1,1,0,0,0,0
4543,3,Shoot to Kill (1988),"kill, killing, shoot, shooting",0,1,0.75,0,0,1,0,0.5,0,0
4544,2,Short Circuit 2 (1988),"circuit, circuit, circuit, short, short, short, shortly, shortly, shortly, shortness, shortness, shortness, shorts, shorts, shorts",0,0,0,0.2,0,0,0,0,0,0
4545,3.071428571,Short Circuit (1986),"circuit, circuit, circuit, circuit, circuit, circuit, circuit, circuit, circuit, circuit, circuit, circuit, circuit, circuit, short, short, short, short, short, short, short, short, short, short, short, short, short, short, shortly, shortly, shortly, shortly, shortly, shortly, shortly, shortly, shortly, shortly, shortly, shortly, shortly, shortly, shortness, shortness, shortness, shortness, shortness, shortness, shortness, shortness, shortness, shortness, shortness, shortness, shortness, shortness, shorts, shorts, shorts, shorts, shorts, shorts, shorts, shorts, shorts, shorts, shorts, shorts, shorts, shorts",0,0,0,0.2,0,0,0,0,0,0
4546,3.8,"Vanishing, The (Spoorloos) (1988)","vanish, vanish, vanish, vanish, vanish, vanished, vanished, vanished, vanished, vanished",0,0.5,0,0,0,0.5,0,0.5,1,0
4550,2,Switching Channels (1988),"channel, switch",0,0,0,0,0,0,0,0,0,0
4553,4.166666667,They Live (1988),"living, living, living",0,0,0,0,0,0,0,0,0,0
4555,2,Torch Song Trilogy (1988),"song, torch",0,0,0,0,0,0,0,0,0,0
4557,3.333333333,Tucker: The Man and His Dream (1988),"dream, dream, dream, dream, dream, dream, dream, dream, dream, dreaming, dreaming, dreaming, dreaming, dreaming, dreaming, dreaming, dreaming, dreaming, man, man, man, man, man, man, man, man, man, manly, manly, manly, manly, manly, manly, manly, manly, manly, tucker, tucker, tucker, tucker, tucker, tucker, tucker, tucker, tucker",0.2,0,0,0,0,0,0,0,0,0
4558,2.909090909,Twins (1988),"twin, twin, twin, twin, twin, twin, twin, twin, twin, twin, twin, twins, twins, twins, twins, twins, twins, twins, twins, twins, twins, twins",0.5,0,0,0,0,0,0,0,0,0
4559,1,Vice Versa (1988),vice,0,1,0,0,0,0,0,0,0,0
4562,3,Without a Clue (1988),"clue, clue",0,0,0,1,0,0,0,0,0,0
4563,2.8,Young Einstein (1988),"young, young, young, young, young",1,0,0,1,0,0,1,0,1,0
4566,3.5,American Ninja 2: The Confrontation (1987),"confront, confront",0,0,1,0,0,0,0,0,0,0
4567,5,American Ninja 3: Blood Hunt (1989),"blood, hunt, hunting",0,0.333333333,0.333333333,0.333333333,0,0.333333333,0,0,0,0
4570,4.166666667,"Big Picture, The (1989)","big, big, big, picture, picture, picture",0,0,0,0,0,0,0,0,0,0
4571,3.4625,Bill & Ted's Excellent Adventure (1989),"adventure, adventure, adventure, adventure, adventure, adventure, adventure, adventure, adventure, adventure, adventure, adventure, adventure, adventure, adventure, adventure, adventure, adventure, adventure, adventure, adventure, adventure, adventure, adventure, adventure, adventure, adventure, adventure, adventure, adventure, adventure, adventure, adventure, adventure, adventure, adventure, adventure, adventure, adventure, adventure, adventurer, adventurer, adventurer, adventurer, adventurer, adventurer, adventurer, adventurer, adventurer, adventurer, adventurer, adventurer, adventurer, adventurer, adventurer, adventurer, adventurer, adventurer, adventurer, adventurer, adventurer, adventurer, adventurer, adventurer, adventurer, adventurer, adventurer, adventurer, adventurer, adventurer, adventurer, adventurer, adventurer, adventurer, adventurer, adventurer, adventurer, adventurer, adventurer, adventurer, adventurous, adventurous, adventurous, adventurous, adventurous, adventurous, adventurous, adventurous, adventurous, adventurous, adventurous, adventurous, adventurous, adventurous, adventurous, adventurous, adventurous, adventurous, adventurous, adventurous, adventurous, adventurous, adventurous, adventurous, adventurous, adventurous, adventurous, adventurous, adventurous, adventurous, adventurous, adventurous, adventurous, adventurous, adventurous, adventurous, adventurous, adventurous, adventurous, adventurous, bill, bill, bill, bill, bill, bill, bill, bill, bill, bill, bill, bill, bill, bill, bill, bill, bill, bill, bill, bill, bill, bill, bill, bill, bill, bill, bill, bill, bill, bill, bill, bill, bill, bill, bill, bill, bill, bill, bill, bill, excel, excel, excel, excel, excel, excel, excel, excel, excel, excel, excel, excel, excel, excel, excel, excel, excel, excel, excel, excel, excel, excel, excel, excel, excel, excel, excel, excel, excel, excel, excel, excel, excel, excel, excel, excel, excel, excel, excel, excel, excellence, excellence, excellence, excellence, excellence, excellence, excellence, excellence, excellence, excellence, excellence, excellence, excellence, excellence, excellence, excellence, excellence, excellence, excellence, excellence, excellence, excellence, excellence, excellence, excellence, excellence, excellence, excellence, excellence, excellence, excellence, excellence, excellence, excellence, excellence, excellence, excellence, excellence, excellence, excellence, excellent, excellent, excellent, excellent, excellent, excellent, excellent, excellent, excellent, excellent, excellent, excellent, excellent, excellent, excellent, excellent, excellent, excellent, excellent, excellent, excellent, excellent, excellent, excellent, excellent, excellent, excellent, excellent, excellent, excellent, excellent, excellent, excellent, excellent, excellent, excellent, excellent, excellent, excellent, excellent, ted, ted, ted, ted, ted, ted, ted, ted, ted, ted, ted, ted, ted, ted, ted, ted, ted, ted, ted, ted, ted, ted, ted, ted, ted, ted, ted, ted, ted, ted, ted, ted, ted, ted, ted, ted, ted, ted, ted, ted",0.625,0,0,0.25,0.125,0,0.375,0,0.125,0.375
4572,3,Black Rain (1989),"black, black, black, blackness, blackness, blackness, rain, rain, rain",0,0.666666667,0,0,0,0.333333333,0,0.666666667,0,0
4573,4,Blaze (1989),"blaze, blazing",0,0.5,0.5,0,0,0,0,0,0,0
4577,4,Casualties of War (1989),"casualty, casualty, war, war",0,1,0.5,0,0,1,0,0.5,0,0
4578,2,Chances Are (1989),chance,0,0,0,0,0,0,0,0,1,0
4584,5,Dream a Little Dream (1989),"dream, dreaming",0,0,0,0,0,0,0,0,0,0
4585,3.75,"Dream Team, The (1989)","dream, dream, dream, dream, dreaming, dreaming, dreaming, dreaming, team, team, team, team",0,0,0,0,0,0,0,0,0,0.333333333
4587,2.642857143,Earth Girls Are Easy (1988),"earth, earth, earth, earth, earth, earth, earth, earthly, earthly, earthly, earthly, earthly, earthly, earthly, easy, easy, easy, easy, easy, easy, easy, girl, girl, girl, girl, girl, girl, girl",0,0,0,0,0,0,0,0,0,0
4589,4,Eddie and the Cruisers (1983),"cruiser, cruiser, eddy, eddy",0,0,0,0,0,0,0,0,0,0
4590,3.5,Enemies: A Love Story (1989),"enemy, love, lovely, loving, story",0.6,0.2,0.2,0.2,0.2,0.2,0.6,0.2,0.2,0.4
4591,5,Erik the Viking (1989),viking,0,0,0,0,0,0,0,0,0,0
4592,1,"Experts, The (1989)",expert,1,0,0,0,0,0,0,0,0,1
4593,2,Family Business (1989),"business, busy",0,0,0,0,0,0,0,0,0,0
4600,4,Gross Anatomy (a.k.a. A Cut Above) (1989),"anatomy, cut, cutting, cuttings, gross",0,0.4,0.2,0,0.4,0.2,0,0.2,0,0
4602,3,Harlem Nights (1989),night,0,0,0,0,0,0,0,0,0,0
4603,2.166666667,Her Alibi (1989),"alibi, alibi, alibi",0,0,0,0,0,0,0,0,0,0
4605,1,How to Get Ahead in Advertising (1989),"advertise, advertisement, ahead",0.333333333,0,0,0,0,0,0,0,0,0
4606,2,Immediate Family (1989),immediately,1,1,0,1,0,0,0,0,0,0
4608,4,"Innocent Man, An (1989)","innocence, innocent, innocently, man, manly",0.8,0,0,0,0,0,0,0,0,0.2
4610,3,"January Man, The (1989)","man, manly",0.5,0,0,0,0,0,0,0,0,0
4615,1,Last Exit to Brooklyn (1989),"exit, lasting",0,0,0,0,0,0,0,0,0,0
4616,3.875,Lean on Me (1989),"lean, lean, lean, lean, lean, lean, lean, lean, leaned, leaned, leaned, leaned, leaned, leaned, leaned, leaned, leaning, leaning, leaning, leaning, leaning, leaning, leaning, leaning",0,0,0,0,0,0,0,0,0,0.333333333
4617,5,Let It Ride (1989),"ride, riding",0,0,0,0,0,0,0,0,0,0
4619,3.25,Little Monsters (1989),"monster, monster",0,1,0,0,0,1,0,0,0,0
4621,2.642857143,Look Who's Talking (1989),"talk, talk, talk, talk, talk, talk, talk, talk, talk, talk, talk, talk, talk, talk",1,0,0,0,0,0,0,0,0,0
4623,3.52173913,Major League (1989),"league, league, league, league, league, league, league, league, league, league, league, league, league, league, league, league, league, league, league, league, league, league, league, major, major, major, major, major, major, major, major, major, major, major, major, major, major, major, major, major, major, major, major, major, major, major, majority, majority, majority, majority, majority, majority, majority, majority, majority, majority, majority, majority, majority, majority, majority, majority, majority, majority, majority, majority, majority, majority, majority",1,0,0,0,0,0,0.333333333,0,0,0.333333333
